segment_ID,unclassified,bare_ground,water,clouds,sparse_grassland,open_grassland,dense_grassland,closed_grassland,sparse_shrubbed_grassland,open_shrubbed_grassland,dense_shrubbed_grassland,closed_shrubbed_grassland,open_treed_grassland,dense_treed_grassland,closed_treed_grassland,dense_shrubland,open_grassed_shrubland,dense_grassed_shrubland,closed_grassed_shrubland,open_treed_shrubland,dense_treed_shrubland,closed_treed_shrubland,dense_forest,open_grassed_woodland,dense_grassed_woodland,closed_grassed_woodland,dense_shrubbed_forest,closed_shrubbed_forest
102_18,0,0,0,0,0.126017749734111,2.34998525324204,1.77285077174699,39.0505322238979,0,0,1.47467579476088,16.3530373852661,7.97721402461379,2.95180938251301,0,0,0,0,0,1.20845212666124,0,0,0,26.7354252875619,0,0,0,0
102_19,0,0,0,0,0.201504793015396,6.49505921442231,2.96379966393477,24.5732856140139,0,0,1.298586443877,14.5639828094025,18.2062938902632,7.14759890247054,0,0,0,0,0,1.83593255858472,0,0,0,22.7139561100178,0,0,0,0
102_20,0,0,0,0,0,9.09422533090133,7.53646469548137,20.5835466831776,0,0,2.18024017893498,6.02332624956069,13.9123062420865,7.92423152223014,0,0,0,0,0,0.408962366760931,0,0,0,32.3366967308671,0,0,0,0
102_21,0,0,0,0,0,3.42366261783355,3.08502549547871,31.4632182919889,0,0,6.43377037209883,0.250767878934717,4.04377161142366,1.34103873280716,0.256797026513735,0,0.429855892207774,0,0,0,0,0,0,49.2720920807182,0,0,0,0
102_22,0,0,0,0,0,1.40464830780391,1.74425936776317,22.3203593649737,0,0,3.46909963449678,0,28.0205351413188,9.28980776206028,0.25668926648252,0,3.24734242906167,0.109148740269524,0,0,0,0,0,30.1381099857703,0,0,0,0
102_23,0,0,0,0,0,2.5001392990472,0.923385524043014,5.87251351200754,0,1.78091045857246,0,0,35.8017495960348,8.24873237867046,0,0,4.0118125592021,0,0,0,0,0.222878475511227,0,40.6378781969163,0,0,0,0
102_24,0,0,0,0,0,5.56782185107862,19.4668893528191,7.06048712595688,0,4.58599860821154,0.487905358385525,0.122477383437717,22.7074182324296,2.74995128740431,0,0,6.15003479471118,3.74012526096032,0,0,0,0.222686151704941,0,27.1382045929031,0,0,0,0
102_25,0,0,0,0,0,3.21824201482962,20.9478156637677,4.85214957935267,0,22.8708068943396,0.600447383430771,0.12254028233281,24.3932028019399,11.8508707044059,0,0,3.64457079709114,3.32529766148583,0,0,0,0,0,4.17405621702556,0,0,0,0
102_26,0,0,0,0,0,0,7.20725841324184,4.27337853681584,0,28.7104525251975,0,0,28.3999572038026,28.4226926831868,0,0,1.41539504009915,0,0,0,0,0,0,1.57086559765334,0,0,0,0
102_27,0,0,0,0,0,0.879360991733694,10.2520024748751,3.49849222142328,0,9.07665981059407,0,0,31.307168776442,33.5634298200146,0,0,3.1630463258697,0,0,0,0,0,0,8.2598395790483,0,0,0,0
102_28,0,0,0,0,0,0.683742397600216,22.1062965364917,14.3545788231517,0,4.07448513172295,0,0,22.1012821284258,16.7699634728226,0,0,11.672761958249,0.439373577858157,0,0,0,0,0,7.79751597367552,0,0,0,0
102_29,0,0,0,0,0,0.657454137002299,33.2803284150557,12.2158321642163,0,7.39457611480255,0,0.133719485491993,36.3311384765555,0.454646250672776,0,0,8.64875345581285,0.484510269099321,0,0,0,0,0,0.399041231289022,0,0,0,0
102_30,0,0,0,0,0,0.791044925781047,28.1964064277422,16.3278357567905,0,11.5266387164124,0,0.189405123074335,35.2108580386333,6.35398480525259,0,0,1.1141477827902,0,0,0,0,0,0,0.289678423525453,0,0,0,0
102_31,0,0,0,0,0,5.85718204872558,18.2094449165486,13.5565755988108,0,4.93813943218083,0,0,24.5887671825608,28.452069490818,0,0,0.100368687645953,0,0,0,0,0,0,4.29745264270752,0,0,0,0
102_32,0,0,0,0,0,8.99255255456891,5.69933806702141,4.1396829659969,0,0,0,0,18.9927204158483,35.6153514735397,0,0,0,0,0,0,0.290959551027031,5.1171951499281,0,20.3772402486585,0,0,0.774959573408535,0
102_33,0,0,0,0,0,2.31183872162075,0.906256886131765,0.914310514347203,0,0,0,0,4.14594069173955,34.9016282870286,0,0,0,0,0.626393305645258,0,0.290825463335298,9.73940919925671,0,42.5581678890693,0,0,3.60522904183077,0
102_34,0,0,0,0,0,3.92409861232083,0.752484148077252,3.32009870624159,0,0.111810423191271,0,0,6.78208483951293,35.8213761403257,0,0,0,0,0.398492348253689,0,0,3.94824966373015,0,41.6875099930546,0,0.239386116052511,3.01440900923666,0
102_35,0,0,0,0,0,4.3054764232936,5.42078603515959,7.51727375203621,0,0,0,0,1.09535155723,32.8616616920179,0,0,0,0,0.490589052505293,0.0417000694629499,0,3.98826600184416,0,38.6201736908222,0,0.356792038185668,5.30192968743899,0
102_36,0,0,0,0,0,6.10867167874953,12.1306645968149,8.77435113957395,0,0,0,0,6.28717400397719,35.056581658102,0,0,0.495578823987312,0,0.388768222112367,0,0,4.42095232556321,0,22.8631728229095,0,0.100659205955446,3.37342552225353,0
102_37,0,0,0,0,0,12.0159230616252,19.5442956514352,0.893800820956053,0,0,0,0,12.0569261742866,23.3212744705901,0,0,0.525107982311681,0,0,0,0,3.24874253397002,0,28.3868906233593,0,0,0.00703868146502893,0
102_38,0,0,0,0,0,16.2692803415643,16.2288776053085,0.890418429880662,0,0,0,0,7.02640313249197,29.4616084963712,0,0,0,0.144692994855607,0,0,0,1.93320971357465,0,28.0455092859499,0,0,0,0
102_39,0,0,0,0,0,5.14541411932635,7.55946330215474,2.30348969391834,0,0,0,0,5.50013973027053,36.7069750456225,0,0,0.278347152341623,0.334016582809948,2.25572532257652,0,0,4.26505774590026,0,35.651371305082,0,0,0,0
102_40,0,0,0,0,0,8.89188105900507,6.69163119047063,2.31524745135211,0,0,0,0,14.8896190677159,29.2263565527961,0,0,0.279120346645141,0.189801835718696,0.768362490244743,0,0,3.53801786593514,0,33.2099621401153,0,0,0,0
103_2,0,0,0,0,0.2744805170298,3.7408263464699,6.67753914492453,37.3546253969984,0,0,7.43007322911456,9.34343116657642,8.93090982285706,1.51204454818791,0,0,0,0,0,1.92559519384615,0,0,0,22.3331072681306,0,0,0.477367365867661,0
104_1,0,0,0,0,0,13.9380432520977,9.91471535905294,17.6801759815069,0,0,3.19489663251351,0,15.1023932859542,0.56672010737854706,0,0,0.144326003576879,0,0,0,0,0,0,39.4587293779184,0,0,0,0
107_1,0,0,0,0,0,17.3544702820825,31.5113496894483,0.257637556027152,0,0,0,0,0.326836794610123,10.8675488254724,0,0.123972577265909,0,0,0,0.710250165390689,0.608592652032644,0,26.9009222432722,11.3384192143969,0,0,0,0
107_2,0,0,0,0,0,7.74398549482673,10.2734829555194,0.314932751201999,0,0,0,0,3.78843916035976,18.6089962744799,0,0,0,0,0,0,4.93924605572949,0,27.7190434523753,26.400001804126,0,0.21187205138151,0,0
107_3,0,0,0,0,0,2.47133857651523,33.8025366268114,0,0,0,2.26697745655369,0,10.8385178229056,12.3151051710741,0,0,0,0,0,0,7.72771228458509,0,0.964566599030737,29.6132454625233,0,0,0,0
107_4,0,0,0,0,0,3.43895258147873,32.2960753114389,1.15205750112097,0,0,2.45395068616915,0.178908279316078,9.35041758310576,25.1779857835011,0,0,0,0,0,1.18962823977735,5.97453017008589,0,0,18.7874938640053,0,0,0,0
107_5,0,0,0,0,0,15.6527452551835,21.1836632355643,0.956798552937333,0,0,0.313410850283637,0.179091914447792,15.3133660773049,15.3192984969709,0,1.41023689382984,0,0,0,1.41068462361596,0.817106859668055,0,11.7718234690996,15.6717737710935,0,0,0,0
107_6,0,0,0,0,0,27.6840261217091,13.6920420305908,0,0,0,0,0,4.43254035558216,19.5458638160596,0,1.83289072433447,0,0,0,0.227660007990866,6.74977774691718,0,18.0346566830163,6.3776674638561,0,1.42287504994291,0,0
107_7,0,0,0,0,0,11.187718271451,4.73891036319085,0,0,0,0,0,6.20942482457892,35.251956805565,0,1.79749554613687,0,0,0,0,12.2144543133334,0,11.1628924062438,14.9139134181871,0,2.52323405131108,0,0
11_1,0,0,0,0,0,3.54683416624642,0.671450185686122,66.0682683049847,0,0,0,28.4659116959337,0.731740864701297,0.137545275319793,0,0,0,0.37824950712943,0,0,0,0,0,0,0,0,0,0
11_2,0,0,0,0,0,2.36332172968187,0.502489531002318,67.51715395295,0,0,0,29.6170347863623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111_1,0,0,0,0,0,0,35.9785329077326,0.427820705096058,0,0,14.3940276229573,0,33.0018515129419,0,12.684646227929,0,0,3.51312102334713,0,0,0,0,0,0,0,0,0,0
112_1,0,0,0,0,0,0.134649910233393,32.7513464991027,12.3546903052064,0,0,31.7854578096953,0.359066427289048,5.62657091561936,0,13.3883527827648,0,0,3.29690305206462,0,0,0,0.134649910233393,0,0.16831238779174101,0,0,0,0
112_10,0,0,0,0,0,8.98254428802478,56.3489755423174,0.324372451159575,0,0,0,0,7.06729274278155,2.6841261070608,0,0,0.941798634056423,3.11341626828509,0.176279649319824,0,0,0,0,20.3611943169954,0,0,0,0
112_11,0,0,0,0,0,46.8296902046224,32.6004239669861,0.223493403033476,0,0,0,0,14.5744517986191,1.75699338794767,0,0,0,0.574601539199067,0,0,0,0,0,3.44034569959579,0,0,0,0
112_2,0,0,0,0,0,0,23.465056448778,1.9036882844371,0,0,47.9200174117853,0,8.81750553884437,0,17.8584622940025,0,0,0.0281267265289722,0,0,0,0,0,0.00714329562640564,0,0,0,0
112_3,0,0,0,0,0,0,11.1877542015738,0.269715294237438,0,0,44.3535714083692,0,18.340074330096,0,25.554732179727502,0,0,0,0,0,0,0,0,0.294152585997206,0,0,0,0
112_4,0,0,0,0,0,0.583057689073275,28.350507372315,6.19341817570212,0,0,35.4762572181405,0,19.2469585692658,0,9.98699332847462,0,0,0,0,0,0,0,0,0.162807647025845,0,0,0,0
112_5,0,0,0,0,0,0.443780482446505,55.1948454316717,5.50078244616666,0,0,19.207278946283,0,10.9313756969631,0,7.00731522384493,0,0,1.71462177262081,0,0,0,0,0,0,0,0,0,0
112_6,0,0,0,0,0,0,58.7066950279286,1.1848556230237,0,0,9.47873297288081,0,16.2500406040993,0,7.79397087929993,0,0,6.38408453717491,0,0,0,0,0,0.2016203555911,0,0,0,0
112_7,0,0,0,0,0,1.40269452006527,72.9706376761567,7.01594134268156,0,0,1.2636594392364,0,4.39896223048624,1.19879884462858,0.389275783208512,0,0.706958038112894,2.54168247035825,0.501379129252128,0,0,0,0,7.61001052581959,0,0,0,0
112_8,0,0,0,0,0,4.81774815337329,57.4146332752181,2.72200259387158,0,0,0,2.02018398183844,0,3.55396123479003,0,0,1.06757236388313,0,0.669674248123238,0,0,0,0,27.7342241489004,0,0,0,0
112_9,0,0,0,0,0,2.94482275566218,63.6030917338148,1.41920786628743,0,0,0,1.97395657340294,0.987537734772382,1.41585117786196,0,0,2.05339819947233,1.35968259154248,0.299080938709107,0,0,0,0,23.9433704284707,0,0,0,0
113_1,0,0,0.147247713696076,0,0,30.232787308607,53.8423724551626,0,0,0,0,0,4.35513430124167,6.38568027311061,0,0.33357270525765,0,0,0,0.509703624332571,0.351129163429105,0,0.690931579650819,2.69837098721663,0,0.453069888295619,0,0
113_2,0,0,0,0,0,34.14013108742,39.0715999968755,0,0,0,0,0,6.10006555487674,3.19443219090653,0,0.575029064151087,0,0,0,0.502550162882092,1.56348939563317,0,7.89070762413259,6.48178032303918,0,0.480214600087332,0,0
113_3,0,0,0,0,0,12.0973026963999,21.8070081081808,0.644044509125093,0,0,0,0,5.8759457285161,1.47373202324887,0,16.9362237749594,0,0,0,0.864827486463765,0.60336801381193,0,34.511181516601,5.1863661426932,0,0,0,0
113_4,0,0,0,0,0,4.57840053933245,22.1024575180642,0.637270959785966,0,0,0,0,0.797706718960152,12.6382011517833,0,14.5078647062571,0,0,0,14.0687067536186,0,0,20.787331500527,9.88206015167041,0,0,0,0
114_1,0,0,0,0,0,0.463878909049582,3.46355187441872,1.5965552352214,0,0.220342481798551,3.9601342465563,0,52.3989497781511,8.74550907231183,1.76389955166103,0,0.742206254479331,3.03608745972952,0,0,0,0.707415336300613,0,22.9014698003223,0,0,0,0
114_2,0,0,0,0,0,0.451127141162194,5.24638308814569,8.38521295456691,0,0.214285392052042,4.67660950885785,0.101503606761494,45.5144428354278,4.50551954057209,4.26371539290916,0,0.439848962633139,2.41815425841464,0.101503606761494,0,0,1.65687720770345,0,22.0248165040362,0,0,0,0
114_3,0,0,0,0,0,0,13.5225858856028,14.1980925155753,0,0.280479417859359,23.920182289184,0.0051608212886122,27.4525400777044,0.302917771288107,8.53577402783034,0,1.61556144686991,1.42483544272554,0.100972590429369,0,0,1.52614460845634,0,7.11475310518762,0,0,0,0
117_1,0,0,0,0,0,4.54681148256937,5.98342258405718,44.3155335571691,0,0.00515971149841707,0,0,17.1209055539382,16.6006346445145,0,0,0,0,1.03194229968342,0,0,0.196560438034936,0,10.1990297285376,0,0,0,0
118_1,0,0,0,0,0,15.7558557182692,10.6715197999922,11.1240264037604,0,0,0,0,16.3141357406683,30.2391780217539,0,0,0,0,0,0,0,2.68378838528674,0,12.7731301578683,0,0,0.438365772400491,0
119_1,0,0,0,0,0,6.30223355322846,4.48130778446893,5.40247801893734,0,0,0,0,12.6192319786847,35.2375510148866,0,0,0,0,0,0,0,4.0371218192126,0,29.8258308621895,0,0.180334317282452,1.91391065110833,0
119_2,0,0,0,0,0,1.20259210848505,2.29068448080233,3.46649100843689,0,0,0,0,2.20894822335726,27.5193678143076,0,0,0,0,0.160943404251895,0,0,1.71485197230394,0,53.4890805648128,0,0.466620912756029,7.48041951047916,0
119_3,0,0,0,0,0,5.03435459223531,7.92041980054143,1.70509037372766,0,0,0,0,0.304866043130923,12.9815771990689,0,0,0.152433021565462,0,1.02854181301295,0,0,0.560699464324957,0,60.451633637397,0,1.23216692432082,8.62821713067709,0
120_1,0,0,0,0,0.101517689457388,2.12329887371764,8.11927200536924,35.5605186425936,0,0,8.43172089403254,10.4423351324525,35.1085393296429,0,0,0,0,0,0,0,0.112797432730431,0,0,0,0,0,0,0
120_2,0,0,0,0,0,1.55491365692781,6.86627675427016,27.6721827188557,0,0,4.38159207764833,0,58.6178619853366,0,0,0,0.74204923277949,0.0196895318813795,0,0,0,0,0,0.145434042305644,0,0,0,0
120_3,0,0,0,0,0,1.01580709843558,2.24807542893591,12.1395846975255,0,0,44.9596990804316,0.260115378134249,37.5612260707965,0,0,0,0.814274227202865,0.135712371200478,0,0,0,0,0,0.865505647331046,0,0,0,0
123_1,0,0,0,0,0.480633929755113,11.3420536663312,10.6224401271768,22.2848776494182,0,0,3.70773084499932,5.86238495835587,16.6798464018164,4.44467185948229,0.407021232553326,0,0,0,0,2.78983981970121,0,0,0,20.5179403330137,0,0,0.860559177398461,0
125_1,0,0,0,0,0,4.05285627343626,0.158076524845678,4.39102712480255,0,0.112911803461198,0,0,8.64746337987929,22.7164999147522,0,0,0,0,0.63230609938271,0,0,2.0826582148418,0,55.6700355785051,0,0,1.53616508608961,0
125_2,0,0,0,0,0,3.23247940653981,1.40443409699461,3.16719608704594,0,0,0,0,4.75388413278248,27.3512388661592,0,0,0,0,0.415745752370593,0,0.146072831913992,7.77006338437265,0,48.5228103963384,0,0.179781946971068,3.05629309850816,0
125_3,0,0,0,0,0,8.07120296284394,8.93700382864482,3.71450015412864,0,0,0,0,23.3091641760364,26.9090730391028,0,0,0,0,0,0,0.0691345118589701,3.53155616313511,0,24.1591054284543,0,0.178699869102346,1.1205598666899,0
125_4,0,0,0,0,0,2.99854543587248,35.6465331027745,10.6861903480796,0,3.15929542387205,0,0,27.651565470455,12.2430093290811,0,0,1.16097213555243,0.145121516944053,0,0,0,0,0,6.30876723736628,0,0,0,0
126_1,0,0,0,0,0,3.54055445478782,6.82880528164102,7.40750676748581,0,0,2.62740694467333,0,51.4215233518179,4.20293132103622,2.8008896417544,0,0,4.81676369178329,0,0,0,0.431024020582866,0,15.9225945244361,0,0,0,0
128_1,0,0,0,0,0,9.18220573767715,3.56450646251965,1.75839335994482,0,0,0,0,9.6895955129873,22.5900964572042,0,0,0,0.791559711872264,3.45866362104645,0,0,0.914138387253628,0,47.6218153856618,0,0.429025363834768,0,0
128_2,0,0,0,0,0,10.8196559513157,0.672933924617942,1.71923402174473,0,0,0,0,17.5271248449454,30.0759966712215,0,0,0.713982894019637,2.18512860888855,0.023328376053422,0,0,0.484175958762609,0,35.7784387484342,0,0,0,0
128_3,0,0,0,0,0,6.68534203585812,0.368119528433648,0.822975940190252,0,0,0,0,17.4403740841123,33.8245387976807,0,0,1.15671943350115,3.28860275076577,0.228907968979612,0,0,1.30663081845697,0,34.8777886420208,0,0,0,0
128_4,0,0,0,0,0,12.8993119775101,1.00090484347346,6.57701697577407,0,0,0,0,19.1096112587574,35.084139061352,0,0,0.717045771421742,0.908485610712436,0.728427450333198,0,0,2.43567928705163,0,20.5393777636146,0,0,0,0
130_1,0,0,0,0,0,1.93352853431017,10.3977831552772,30.4948265718737,0,0,0,0,27.5495351649704,4.06782876365062,0.1129199634591,0,0,0.412948306369928,0,0,0,0.5645998172955,0,24.4660297227932,0,0,0,0
130_2,0,0,0,0,0,0.482954513546874,15.0667207276215,15.866066605043,0,0,19.4384699102487,0,36.3559172597844,0.297859388354956,3.80354758168951,0,0,0.495196848890271,0,0,0,0.381871010711481,0,7.81139615410965,0,0,0,0
130_3,0,0,0,0,0,0.758989714531246,4.24074173537074,8.94260636821811,0,0,38.0494087421986,0.257360510603253,41.6413781991004,0,3.591857561028,0,0.805650294062358,0.134275049010393,0,0,0,0,0,1.57773182587211,0,0,0,0
131_1,0,0,0,0,0,1.81111579446368,18.7056207311765,26.7281291472357,0,0,3.94601647322682,0,42.9220691374672,0.014310934112683,0.111804172755336,0,0.122984590030869,0,0,0,0,0.380134187368141,0,5.2578148321652,0,0,0,0
131_2,0,0,0,0,0,1.45596953111953,11.5938439052711,31.8147836388917,0,0,2.4551972732235,2.50518668129735,49.9060176711421,0,0,0,0.123292262065549,0,0,0,0,0,0,0.145709036986558,0,0,0,0
131_3,0,0,0,0,0.100770107555295,3.40882880502327,5.87041859902675,40.93281768896,0,0,10.8856348852676,10.2505592740969,28.4390038538977,0,0,0,0,0,0,0,0.11196678617255,0,0,0,0,0,0,0
131_4,0,0,0,0,0.0374685230650827,4.35017429051717,9.43081600367261,47.5886248714451,0,0,16.853296667439,6.52436129107747,15.1918545906253,0,0,0,0,0,0,0,0.0234037621547664,0,0,0,0,0,0,0
131_5,0,0,0,0,0.236635449567915,1.82795250613844,4.09537084718871,27.2424871061841,0,0,10.4394545665572,2.51813923404486,52.0849273360125,0,0,0,0.721174703445075,0,0,0,0,0,0,0.833858250858368,0,0,0,0
132_1,0,0,0,0,0.149751186990069,1.14624644411568,5.07956026270317,12.6507542373932,0,0,7.32130727700352,1.45072168770153,69.4185472213563,0,0,0,1.35036013747724,0,0,0,0,0,0,1.43275154526272,0,0,0,0
132_2,0,0,0,0,0,1.47138767488198,8.75023027516614,45.8417673378799,0,0,14.5608497181886,2.98436615277162,26.3913988411088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132_3,0,0,0,0,0.102927368730437,6.06368001939615,11.0404470249989,42.8188146655462,0,0,15.6449600470263,8.82167604639978,15.3931310848658,0,0,0,0,0,0,0,0.114363743033818,0,0,0,0,0,0,0
132_4,0,0,0,0,0.302864084694259,5.23438875858254,10.6154983404172,27.9136366236724,0,0,10.5927274481235,11.0476966064643,33.3345672240503,0,0,0,0,0.846449030778842,0,0,0.112171883220096,0,0,0,0,0,0,0
132_5,0,0,0,0,0.201410545184777,1.10775799851628,20.0661969325167,36.0254090592209,0,0,10.5868096233956,2.89639553450443,25.0114971852866,0,0.306144028680862,0,0.123084222057364,2.79132636676637,0,0,0,0,0,0.883968503866523,0,0,0,0
132_6,0,0,0,0,0,0.885082278610284,22.603412786489,40.55186014792,0,0,6.02672948481406,2.065191983424,9.23050038920913,0,10.3646538987872,0,0.635443687207383,5.01592013380631,0,0,0,0,0,2.62120520973047,0,0,0,0
132_7,0,0,0,0,0,0,9.5948025541574,34.7202009159152,0,0,16.7632251460567,0,7.56753871043361,0,23.9976835249427,0,1.46578557054224,3.23935129413894,0,0,0,0,0,2.65141228381693,0,0,0,0
133_1,0,0,0,0,0,0.140497454654447,36.4662314367753,21.6079231197935,0,0,13.363415399458,0.374659879078524,8.98188519484665,0,12.7799997190054,0,0.329817774801313,4.93965634322589,0,0,0,0.140497454654447,0,0.875416223709414,0,0,0,0
133_2,0,0,0,0,0,0.524669780965124,32.6443449556233,28.5402767682284,0,0,16.9330719051079,1.33106165477585,15.8984318936261,0,0.300935678471062,0,0,2.77393248855287,0,0,0,0.138893390063567,0,0.91438148458515,0,0,0,0
133_3,0,0,0,0,0.201494191370228,0.570900208882312,21.4425640807504,30.2483080084997,0,0,14.246422918397,3.53118570376323,27.3199257605856,0,0.179105947884647,0,0,1.37575756218895,0,0,0,0,0,0.884335617680445,0,0,0,0
133_4,0,0,0,0,0.301524373220168,2.90490814674185,10.8333240270254,33.4465352615998,0,0,11.6077949634261,11.1957116533585,29.040147411916,0,0,0,0,0.558378468926238,0,0,0.111675693785248,0,0,0,0,0,0,0
134_1,0,0,0,0,0,0.575158294050375,15.2249030710436,74.7262837856652,0,0,0,0,9.33675490223414,0,0,0,0,0.0253270480600262,0,0,0,0,0,0.111572898942847,0,0,0,0
134_2,0,0,0,0,0,0.308098541324573,42.6964099673317,35.5136059739171,0,0,0.79877399602667,0,20.0897365529245,0,0,0,0,0,0,0,0,0,0,0.593374968476955,0,0,0,0
134_3,0,0,0,0,0,0.568099185573007,32.2371291448526,32.6754744764408,0,0,9.78119091768454,0,24.0941090386857,0,0,0,0,0,0,0,0,0.0531740837696335,0,0.590823152995927,0,0,0,0
135_1,0,0,0,0,0,0.225916458352866,15.6334189180183,14.4600088333336,0,0,44.3163372616465,0.259803927105796,21.9073448829353,0,0.155656439805124,0,0.812169667778552,1.43524725991576,0,0,0,0.135549875011719,0,0.658546476098604,0,0,0,0
136_1,0,0,0,0,0,0.167478004555402,49.9478585145776,19.0882497431998,0,0,21.0992139698977,0,9.6971997677639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136_2,0,0,0,0,0,0.527759289948229,21.4787757235203,45.186178647527,0,0,23.318339579491,1.72722237359908,7.2645630742705,0,0,0,0.126858771345998,0.247463941287617,0,0,0,0,0,0.122838599014611,0,0,0,0
137_1,0,0,0,0,0,0.226017559304182,2.28187327873502,11.6075837931848,0,0,64.8389003341737,0.25992019319981,17.7214717811426,0,1.22049482024258,0,0.811968081800276,0.135610535582509,0,0,0,0,0,0.896159622641084,0,0,0,0
137_2,0,0,0,0,0,0.19061072120368,5.0138907099229,11.8925752114527,0,0,63.6253887048581,0,2.90678257513724,0,16.1852127641151,0,0,0,0,0,0,0,0,0.185539313306632,0,0,0,0
139_1,0,0,0,0,0,0,5.82252291443366,8.83385096608582,0,0,51.4631532173483,0,19.2246821602717,0.221592691639774,12.5615065503967,0,0.151616052174582,0.364811547078534,0,0,0,0,0,1.35626390056786,0,0,0,0
139_2,0,0,0,0,0,0,3.70627779879813,5.95807332538494,0,0,59.2839841200388,0,3.89729004941626,0.21718927359332801,26.3409437216867,0,0.148603187195435,0.435635958770618,0,0,0,0,0,0.0120025651196313,0,0,0,0
139_3,0,0,0,0,0,1.73409363204785,17.8512553036235,8.41699772090544,0,0,55.0699718040879,0,0.644429730922719,0,16.2768334099032,0,0.00641839850822906,0,0,0,0,0,0,0,0,0,0,0
139_4,0,0,0,0,0,1.78984485032876,32.245688456423,10.7973716924167,0,0,40.9631543265116,0,2.85894905671547,0,8.0750204673365,0,0,2.9684060272816,0,0,0,0.13402894355036,0,0.16753617943795,0,0,0,0
14_1,0,0,0,0,0,18.3586595037098,5.27921321167681,55.8974446434164,0,0,0,18.7137375287801,0,1.75094511241863,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14_2,0,0,0,0,0,2.3165820327127,2.98679799740005,51.0265057224309,0,0,0.0106188319955468,43.4135856218762,0,0.245909793581084,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14_3,0,0,0,0,0,2.86333822071536,1.6352287598615,39.7240635862279,0,0,0.213799521314124,54.1232362946084,0.686408989482189,0.382588617088433,0,0,0,0.371336010703479,0,0,0,0,0,0,0,0,0,0
140_1,0,0,0,0,0,0.305202808906178,15.4178869878891,1.67358339081565,0,0,8.6372734160325,0,10.6210351339433,18.7521626542124,0,0,0.667397917067158,0.249793629075119,0,0,11.9217939004672,15.6017550009611,0,5.17442583650897,0,10.2992095710878,0.67847975303337,0
140_10,0,0,0,0,0,4.09229046972038,14.4517109724575,72.4748815155236,0,0,0,8.98111704228945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140_11,0,0,0,0,0,22.2758571574825,19.0004540052615,48.6683625098434,0,0,0,9.28129186751964,0.407937080212047,0.30867906724174,0,0,0,0,0,0,0,0,0,0.0574183124357382,0,0,0,0
