segment_ID,sparse_open_grassland,dense_closed_grassland,sparse_open_shrubland,dense_closed_shrubland,woodland,forest,water,bare_ground,grassland,shrubland
120_16,65.27770842695531,28.28292915674972,0.443845253352419,4.80573448067331,1.18978268226783,0,0,0,93.56063758370503,5.249579734025729
120_17,33.7330990545968,66.26579585702564,0,0.00110508837944315,0,0,0,0,99.99889491162244,0.00110508837944315
120_18,29.18841310801117,70.5344150426706,0,0.277171849318296,0,0,0,0,99.72282815068178,0.277171849318296
120_19,37.30704663068619,62.6929533693125,0,0,0,0,0,0,99.99999999999869,0
120_2,11.746411615173,22.0828347550856,0,0.183072418375618,37.332987774952436,28.6546934364124,0,0,33.8292463702586,0.183072418375618
120_20,23.4887484672063,74.77132378122083,0.469504313916108,1.27042343765535,0,0,0,0,98.26007224842712,1.739927751571458
120_21,13.49946187598303,86.3584181913508,0,0.142119932665508,0,0,0,0,99.85788006733382,0.142119932665508
120_22,12.5760833860108,87.09266921911502,0,0.331247394877259,0,0,0,0,99.66875260512583,0.331247394877259
120_23,8.28736450930693,90.97023208044273,0,0,0.742403410251738,0,0,0,99.25759658974965,0
120_24,17.5976650946002,80.32643391245517,0,0,2.07590099294227,0,0,0,97.92409900705537,0
120_25,24.34829903425162,74.93387740677966,0,0.303694582640818,0.414128976328388,0,0,0,99.28217644103128,0.303694582640818
120_26,23.629223350842402,76.37077664915628,0,0,0,0,0,0,99.99999999999869,0
120_27,21.054519863666084,73.95548441402599,0,1.629386358304927,3.36060936400393,0,0,0,95.01000427769208,1.629386358304927
120_28,9.452426027011615,82.75840181917461,0.883094805746739,2.4561074284831204,4.44996991958317,0,0,0,92.21082784618622,3.3392022342298593
120_29,10.65481448763252,84.55112632508892,1.35269434628975,2.29129858657244,1.15006625441696,0,0,0,95.20594081272144,3.64399293286219
120_3,10.803100382034948,5.645076820454589,0.716660143221774,12.074069582187121,70.45789070381325,0.303202368286135,0,0,16.44817720248954,12.790729725408895
120_30,10.72495046116655,78.79185962433111,0,10.4831899145007,0,0,0,0,89.51681008549767,10.4831899145007
120_31,14.80802469476677,75.75279831686622,0,9.439176988365,0,0,0,0,90.56082301163299,9.439176988365
120_32,8.832395664824439,85.99680879844078,0,4.34262904214263,0.828166494592072,0,0,0,94.82920446326523,4.34262904214263
120_33,6.4406873231661,93.55931267683886,0,0,0,0,0,0,100.00000000000496,0
120_34,2.86201746418683,97.1379825358091,0,0,0,0,0,0,99.99999999999594,0
120_35,3.572647154282104,67.9909789202979,1.65497421557939,21.25834630182886,5.52305340800968,0,0,0,71.56362607458001,22.91332051740825
120_36,9.043934765783135,88.08079083129147,0.00302979389138464,2.8722446090326397,0,0,0,0,97.1247255970746,2.8752744029240245
120_37,5.66969854684543,94.33030145315348,0,0,0,0,0,0,99.9999999999989,0
120_38,15.15668700037431,84.84331299962294,0,0,0,0,0,0,99.99999999999724,0
120_39,19.33278801849675,80.6672119815042,0,0,0,0,0,0,100.00000000000094,0
120_4,23.43755172299625,15.837443587451851,0.717225550884394,13.615423659615777,41.0462665651527,5.34608891389982,0,0,39.274995310448105,14.33264921050017
120_40,8.74718749913937,91.2528125008623,0,0,0,0,0,0,100.00000000000168,0
120_41,6.637163267441798,93.36283673255674,0,0,0,0,0,0,99.99999999999854,0
120_42,22.767227411718018,77.23277258828114,0,0,0,0,0,0,99.99999999999915,0
120_5,1.3458267516836626,24.518747019305074,0,10.967578311293341,59.58191707259503,3.58593084512517,0,0,25.864573770988738,10.967578311293341
120_6,22.240735895564594,44.65029813134328,0,6.76351918919292,26.3454467838998,0,0,0,66.89103402690787,6.76351918919292
120_7,16.8429078131732,43.693439851493864,0,6.04661826941136,33.4170340659224,0,0,0,60.53634766466706,6.04661826941136
120_8,3.45281679357434,12.4879936522961,0,14.0902320531202,69.9689575010131,0,0,0,15.94081044587044,14.0902320531202
120_9,11.97876060855811,38.583687880070585,1.47573118303522,5.449067783396082,41.7604080814373,0.752344463502105,0,0,50.562448488628696,6.924798966431302
121_1,18.77433707803065,31.544998549102523,0,6.798767428042373,42.8818969448237,0,0,0,50.31933562713317,6.798767428042373
121_2,28.094759678282532,55.03138231218833,0,1.978438115846823,14.895419893681,0,0,0,83.12614199047086,1.978438115846823
121_3,1.604093203346474,43.27262670262101,0,4.941713337481844,27.88937288252812,22.2921938740237,0,0,44.876719905967484,4.941713337481844
121_4,6.56662482931742,15.135373708674148,0.112547067017916,3.20124684495814,54.334855109443836,20.6493524405887,0,0,21.701998537991567,3.313793911976056
121_5,15.373849963148919,19.131810164213956,1.40778588404813,13.0349931404941,38.2716253854152,12.7799354626783,0,0,34.50566012736287,14.44277902454223
121_6,14.669123983299139,8.303450806411247,0.343857542349795,20.3112230431809,52.454258885536994,3.91808573922421,0,0,22.972574789710386,20.655080585530694
121_7,25.209724983803202,21.67847009673618,5.18280422689393,12.6806818435693,27.819977212305744,7.42834163669265,0,0,46.88819508053938,17.86348607046323
121_8,5.12457213803092,26.934827030243174,12.979413768030504,12.1764271406031,10.746053323600142,32.0387065994926,0,0,32.05939916827409,25.155840908633603
122_1,21.87500000000004,41.300145798356155,3.92302509498984,1.767252805513829,31.1345763011395,0,0,0,63.1751457983562,5.690277900503669
122_10,1.97814775699333,34.38244742909926,0,2.43211262309858,54.09536026895038,7.111931921858357,0,0,36.36059518609259,2.43211262309858
122_11,1.4644276558416,16.082263541893305,0,12.681056635369341,66.81612991183609,2.9561222550588413,0,0,17.546691197734905,12.681056635369341
122_12,6.202146483438349,38.04413134670664,0,9.273039969572183,46.480682200284285,0,0,0,44.24627783014499,9.273039969572183
122_13,8.39658496282015,29.204902230790847,0.296337097218397,14.013770311209058,46.978242908289275,1.11016248967227,0,0,37.60148719361099,14.310107408427454
122_14,7.56631296083171,24.490779235797245,0,7.243352184184028,59.18524677727548,1.51430884191166,0,0,32.05709219662896,7.243352184184028
122_15,20.824982792126,12.661125132341663,0.276431708928468,16.484175666822274,49.7532846997828,0,0,0,33.48610792446766,16.76060737575074
122_16,34.0845976368596,25.88519890931962,0.279661609452562,7.7930504090051205,31.957491435363497,0,0,0,59.96979654617922,8.072712018457683
122_2,10.40958594854747,64.97914719899812,10.8900410991756,0.591265804989787,13.1299599482884,0,0,0,75.3887331475456,11.481306904165386
122_3,13.58177814159751,38.23139489053731,7.8929598116957,1.03826446941571,37.5426179037921,1.71298478296221,0,0,51.81317303213482,8.93122428111141
122_4,3.74459345239898,18.62109978332508,2.70141540731849,1.478455028261342,51.51961499599586,21.9348213327024,0,0,22.36569323572406,4.179870435579832
122_5,15.927021016866991,19.512591657734102,1.89997767974009,7.31939189691899,25.3982513040822,29.9427664446582,0,0,35.439612674601094,9.21936957665908
122_6,12.41230452005584,53.81890556040979,0,0.937256210011551,32.83153370952195,0,0,0,66.23121008046563,0.937256210011551
122_7,16.1956776587087,27.07959231522479,0.026204366474961,0.750272387493622,47.1717213510427,8.77653192105593,0,0,43.27526997393349,0.7764767539685831
122_8,19.982370845786,6.954150426267445,1.57698293552963,2.96142245238062,22.02707727905,46.4979960609873,0,0,26.936521272053447,4.53840538791025
122_9,5.27863297082991,8.60705663469843,0,4.84866774457905,33.82937606591499,47.4362665839794,0,0,13.885689605528341,4.84866774457905
124_1,11.60534839299061,51.209755557401365,0.525980677130914,24.6881488248486,11.9707665476288,0,0,0,62.81510395039197,25.214129501979514
124_2,17.635307112327638,40.66945204821562,0.241719893066961,27.5983287710701,13.8551921753188,0,0,0,58.304759160543256,27.84004866413706
126_1,14.067349611582578,77.43620564894957,0.299012660196033,1.46516203496056,6.73227004431366,0,0,0,91.50355526053215,1.764174695156593
128_1,33.9541954645908,44.098196815923096,2.20154558635154,0,19.3271491110767,0.418913022057685,0,0,78.0523922805139,2.20154558635154
131_1,4.61779535148512,95.38220464851533,0,0,0,0,0,0,100.00000000000044,0
131_2,11.4979388906505,88.50206110935154,0,0,0,0,0,0,100.00000000000205,0
132_1,8.06849554042418,77.12754026909946,2.07679719106257,10.55372951239573,2.173437487020016,0,0,0,85.19603580952364,12.630526703458301
132_2,6.09370952362583,93.90629047636699,0,0,0,0,0,0,99.99999999999282,0
132_3,25.835405421796263,74.1645945782074,0,0,0,0,0,0,100.00000000000367,0
132_4,30.76476080053576,69.23523919946489,0,0,0,0,0,0,100.00000000000065,0
132_5,13.36989043929368,85.72751959206794,0,0.902589968641635,0,0,0,0,99.09741003136162,0.902589968641635
132_6,3.9912470715493997,95.09813931284783,0,0.910613615605159,0,0,0,0,99.08938638439723,0.910613615605159
132_7,6.37758837424542,93.6224116257558,0,0,0,0,0,0,100.00000000000122,0
136_1,36.3452557398146,63.65474426018794,0,0,0,0,0,0,100.00000000000253,0
137_1,4.35250237089999,93.51161395388915,0,0.00497681633059332,2.13090685888237,0,0,0,97.86411632478914,0.00497681633059332
137_2,3.92060905688497,95.5510819212668,0,0.528309021849749,0,0,0,0,99.47169097815177,0.528309021849749
14_1,6.798498925040197,87.30414453649526,3.67531240155414,2.22204413690954,0,0,0,0,94.10264346153545,5.89735653846368
140_1,14.6332962721864,82.98086838300046,0.279398802905748,0,2.10643654190694,0,0,0,97.61416465518685,0.279398802905748
140_2,4.09995256299355,95.76554957167389,0.13449786533471,0,0,0,0,0,99.86550213466744,0.13449786533471
140_3,3.86124452508029,96.13875547491988,0,0,0,0,0,0,100.00000000000017,0
140_4,2.189052256486208,93.92211861204864,0,3.4751239047154,0.413705226751835,0,0,0,96.11117086853484,3.4751239047154
142_1,12.74878565915821,74.61805286578858,0.631199019920068,0,12.0019624551346,0,0,0,87.3668385249468,0.631199019920068
146_1,43.235116213783,54.238019026009454,0,2.52686476020687,0,0,0,0,97.47313523979246,2.52686476020687
148_1,0.324752959756213,99.6752470402453,0,0,0,0,0,0,100.0000000000015,0
148_2,1.72578939958981,98.27421060041068,0,0,0,0,0,0,100.0000000000005,0
148_3,24.9511733671905,66.88818075994631,1.30630342800468,3.853067257123972,3.00127518773597,0,0,0,91.8393541271368,5.159370685128652
148_4,12.8953947203768,80.95542658832274,2.05389742748374,2.4287490023887033,1.66653226142838,0,0,0,93.85082130869954,4.482646429872443
149_1,44.837375880412274,54.884562873818446,0,0.278061245769993,0,0,0,0,99.72193875423072,0.278061245769993
149_2,73.12207772122285,25.628781874069645,0.890112651861835,0,0.359027752845295,0,0,0,98.7508595952925,0.890112651861835
149_3,41.76593081569769,55.16763630990923,2.00711969960109,0.334519949933514,0.724793224855947,0,0,0,96.93356712560691,2.3416396495346037
15_1,2.7283984123214697,96.33867082810592,0,0.932930759575262,0,0,0,0,99.06706924042739,0.932930759575262
15_2,0.458444328996673,99.54155567100321,0,0,0,0,0,0,99.99999999999989,0
150_1,62.83631463216361,24.60396465143624,1.94711025213719,1.6432035537119,8.96940691054997,0,0,0,87.44027928359985,3.5903138058490898
150_2,40.87567842417674,52.841367570494256,0.0953386317662794,5.213226922524258,0.974388451037395,0,0,0,93.717045994671,5.308565554290537
150_3,5.27220694248222,74.76167785478113,1.50196593128854,9.679181191708281,7.08515505917299,1.69981302056774,0,0,80.03388479726334,11.181147122996821
151_1,5.189807794137616,94.71066544314655,0,0.00499019980205541,0.0945365629167163,0,0,0,99.90047323728417,0.00499019980205541
151_2,1.74856237150182,92.11341965214753,0,4.5406216421257,0.8790756309630909,0.718320703260505,0,0,93.86198202364935,4.5406216421257
151_3,8.56413344037104,89.9306484702465,0,0,1.50521808937651,0,0,0,98.49478191061753,0
153_1,80.15126651222727,9.911418735767727,1.67564113751066,1.33645962051077,6.92521399398199,0,0,0,90.06268524799499,3.01210075802143
155_1,0,31.428007855715336,0,20.35167762979211,48.2203145144916,0,0,0,31.428007855715336,20.35167762979211
155_2,9.58785610846973,26.89604131691211,0,11.74116697210085,51.774935602515896,0,0,0,36.48389742538184,11.74116697210085
156_1,0,32.40699798937092,0,36.036141261273016,31.5568607493551,0,0,0,32.40699798937092,36.036141261273016
156_2,0,18.811903147515658,0,31.994778431881798,39.50553524241533,9.68778317818602,0,0,18.811903147515658,31.994778431881798
157_1,10.795211866052032,49.132733152502304,6.4622058032272,0.305082677405577,20.4541294327125,12.8506370680999,0,0,59.92794501855434,6.767288480632777
158_1,20.57235357366518,48.43914312384059,5.81924308484871,0,22.9833516477025,2.18590856994317,0,0,69.01149669750576,5.81924308484871
158_2,13.811484387725766,66.24109013497545,0.738627108457421,0,19.2087983688417,0,0,0,80.05257452270122,0.738627108457421
158_3,18.23355287086817,57.41037105014322,5.5956890811319e-4,0,24.3555165100809,0,0,0,75.64392392101139,5.5956890811319e-4
158_4,12.15401315440665,51.28125706344787,5.29273717138399,0,31.2719926107617,0,0,0,63.435270217854516,5.29273717138399
158_5,31.763781109817387,30.33853627976535,2.6690465073670664,0,35.2286361030496,0,0,0,62.10231738958274,2.6690465073670664
158_6,38.56025904280517,21.72727170160441,6.528251009770538,0,33.1842182458192,0,0,0,60.28753074440958,6.528251009770538
159_1,26.368036458795103,42.618978976314914,0.2151157633283065,0,30.7978688015608,0,0,0,68.98701543511001,0.2151157633283065
159_2,19.78043840476593,58.302362787817806,0,0,21.9171988074151,0,0,0,78.08280119258373,0
159_3,24.8645998049575,52.603320128484945,0,0,22.5320800665566,0,0,0,77.46791993344245,0
159_4,41.6714842485813,30.762634742464577,0,0,27.5658810089536,0,0,0,72.43411899104588,0
159_5,13.887326051589351,13.392884363281615,1.94007388909984,0,70.7797156960254,0,0,0,27.280210414870965,1.94007388909984
160_1,2.2102154264129052,44.05649689205881,0,31.942345110942398,21.79094257058643,0,0,0,46.26671231847172,31.942345110942398
160_10,3.01655598166683,96.983444018331,0,0,0,0,0,0,99.99999999999783,0
160_11,34.3286291986469,65.6713708013537,0,0,0,0,0,0,100.0000000000006,0
160_12,40.7214325211339,59.278567478864936,0,0,0,0,0,0,99.99999999999883,0
160_13,4.039568595446616,95.96043140455524,0,0,0,0,0,0,100.00000000000185,0
160_14,24.0742882954349,75.4023995240625,0,0,0.523312180504142,0,0,0,99.4766878194974,0
160_15,22.9761573378679,77.02384266213409,0,0,0,0,0,0,100.00000000000199,0
160_16,10.2380880317635,89.7619119682345,0,0,0,0,0,0,99.999999999998,0
160_17,0,99.99999999999241,0,0,0,0,0,0,99.99999999999241,0
160_2,7.78982443083789,32.622937879864324,0,44.1180947870511,13.83889809771878,1.63024480452849,0,0,40.41276231070221,44.1180947870511
160_3,2.9291401076415586,32.70583761171348,0.551160054123917,31.8876405113665,31.926221715155194,0,0,0,35.634977719355035,32.43880056549042
160_4,0.6346990902922209,8.109032532121109,0,57.6585920217157,33.5976763558728,0,0,0,8.74373162241333,57.6585920217157
160_5,2.09374645203989,28.375373487703385,0.164209978317637,55.390545603574665,13.97612447836333,0,0,0,30.469119939743276,55.5547555818923
160_6,24.174500013946588,58.576887673985496,0,16.311399960949466,0.9372123511199131,0,0,0,82.75138768793208,16.311399960949466
160_7,30.98106855061327,61.690032012364185,0.689921624903411,2.609559554034658,4.02941825808588,0,0,0,92.67110056297746,3.299481178938069
160_8,21.47330764997269,77.9444138690129,0,0.0429279031370391,0.539350577875619,0,0,0,99.41772151898559,0.0429279031370391
160_9,3.9510533758095,96.0489466241888,0,0,0,0,0,0,99.9999999999983,0
161_1,15.294630972566575,62.818338976124224,2.76045665177265,16.736442114914123,2.39013128462308,0,0,0,78.1129699486908,19.496898766686773
161_10,0,3.74018202219175,1.32624084001718,3.7595755586031103,91.17400157918999,0,0,0,3.74018202219175,5.08581639862029
161_11,0.773702387810398,6.2745141275795895,0.771497322223478,8.85306269828364,82.3349439499879,0.992279514113798,0,0,7.048216515389988,9.624560020507118
161_12,5.462608066977403,32.9158284835991,0.636329268662853,14.68993435267426,46.2952998280858,0,0,0,38.3784365505765,15.326263621337114
161_2,25.541231249063213,74.0353291784828,0,0.423439572453674,0,0,0,0,99.57656042754601,0.423439572453674
161_3,78.8447713321921,21.155228667809734,0,0,0,0,0,0,100.00000000000183,0
161_4,47.45689845231258,41.08068036509538,0.380032188368094,0.358260946249835,10.7241280479739,0,0,0,88.53757881740796,0.738293134617929
161_5,40.2943534942411,20.7863388234128,0.842387784963778,5.825895502029516,32.2510243953511,0,0,0,61.0806923176539,6.668283286993294
161_6,5.99056876779379,6.466540071712625,0.823234675625694,15.70209212401157,71.0175643608566,0,0,0,12.457108839506414,16.525326799637263
161_7,3.505227873110308,8.50223100317443,1.02143316980043,19.66640397806726,66.74972806180014,0.55497591404533,0,0,12.007458876284737,20.687837147867693
161_8,15.85572554064271,19.326218620084262,0,10.604161720781535,53.66179531488817,0.552098803601893,0,0,35.18194416072697,10.604161720781535
161_9,0.00220791980835256,6.77500193192982,0,2.13450647472483,91.0882836735355,0,0,0,6.7772098517381725,2.13450647472483
162_1,4.9269876355598505,91.18684810389178,0.856531049250535,1.85121226773503,1.17842094356566,0,0,0,96.11383573945163,2.707743316985565
162_2,5.55793189058224,91.06202234419719,0,0.777709645095195,2.60233612012623,0,0,0,96.61995423477943,0.777709645095195
162_3,31.67681609788003,67.31149231476627,0,0,1.01169158735246,0,0,0,98.9883084126463,0
162_4,54.70908714742072,41.67851642162566,0,0.394079610649345,3.21831682030298,0,0,0,96.38760356904638,0.394079610649345
163_1,14.0812579445412,85.91874205545909,0,0,0,0,0,0,100.00000000000028,0
163_10,12.87831824119378,82.52955697744262,0,0.217249319193216,1.69067017955587,0,0,2.68420528261784,95.4078752186364,0.217249319193216
163_11,10.72130655945268,77.29764099602532,0,0.545047646549235,0,0,0,11.4360047979741,88.01894755547801,0.545047646549235
163_12,21.410624501057242,60.70279127743365,1.07953670116665,7.264043920953501,0,0,0,9.54300359938933,82.11341577849089,8.34358062212015
163_13,1.536480378991136,95.98810964932447,0,2.47540997168045,0,0,0,0,97.5245900283156,2.47540997168045
163_2,42.3726849936279,57.6273150063718,0,0,0,0,0,0,99.9999999999997,0
163_3,9.2984283332133,83.42215623597794,0.868654748516694,6.37475139743725,0.0360092848556028,0,0,0,92.72058456919123,7.243406145953944
163_4,5.27140551501526,94.3169685348883,0.028968314182059,0,0.382657635909674,0,0,0,99.58837404990356,0.028968314182059
163_5,18.88346308287118,70.62022766276809,3.86291595159333,0,6.63339330276825,0,0,0,89.50369074563926,3.86291595159333
163_6,31.8718474127068,65.03741047272433,0,0,3.09074211456733,0,0,0,96.90925788543113,0
163_7,64.0022414682715,31.41467717863452,0,0,4.58308135309229,0,0,0,95.41691864690603,0
163_8,51.2363982364034,43.844285737995136,0,0,4.52128983719375,0.398026188408283,0,0,95.08068397439854,0
163_9,20.72503116775153,67.05693309322736,0.720321374151544,1.80412799556725,8.639700789583,1.05388557972018,0,0,87.7819642609789,2.524449369718794
164_1,1.380627495196568,81.15242127547023,9.25423104801133,7.60236777615425,0.610352405168149,0,0,0,82.5330487706668,16.85659882416558
164_2,8.881570747622938,80.39916798457932,1.26242552991129,2.59630910868548,6.86052662920196,0,0,0,89.28073873220225,3.8587346385967702
164_3,6.707430362020419,75.5628578955384,1.63609389515134,2.59001982723957,13.5035980200492,0,0,0,82.27028825755882,4.2261137223909095
165_1,68.28934457304592,27.645179634709393,2.00263152026047,0,2.06284427198323,0,0,0,95.93452420775532,2.00263152026047
165_2,21.03037196879724,78.96962803120267,0,0,0,0,0,0,99.99999999999991,0
165_3,21.75069822964984,77.96775755664572,0,0.28154421370332,0,0,0,0,99.71845578629556,0.28154421370332
165_4,46.16288348998138,52.17458769285353,0,1.662528817166161,0,0,0,0,98.33747118283492,1.662528817166161
165_5,28.58762185445477,68.05187695948409,0.304117754394502,2.66932447152629,0.387058960138456,0,0,0,96.63949881393886,2.973442225920792
165_6,8.59202659483519,79.50869069208912,1.1772587250288,6.06904902721989,4.65297496082811,0,0,0,88.10071728692431,7.24630775224869
165_7,2.56991835199426,90.61429730960441,0.410078310816735,2.49949800758504,3.90620802000051,0,0,0,93.18421566159867,2.909576318401775
166_1,20.61603408082617,68.43472893508716,0.275556486324132,2.69576910570897,7.97791139205623,0,0,0,89.05076301591333,2.971325592033102
166_2,40.43376756136941,56.700603682879404,1.0145187804777,1.851109975272489,0,0,0,0,97.13437124424881,2.865628755750189
166_3,65.70810304191583,32.394801041996615,0.057613055283723603,0.807685416178517,1.03179744462669,0,0,0,98.10290408391245,0.8652984714622406
166_4,54.67747494382151,35.94965328039468,0,0,9.37287177578336,0,0,0,90.6271282242162,0
166_5,57.78105220856669,21.047241106013388,0,1.21116729736669,19.9605393880534,0,0,0,78.82829331458008,1.21116729736669
166_6,26.512531986551,39.9680906943358,0,3.0229572847877533,29.82227977382577,0.674140260499032,0,0,66.4806226808868,3.0229572847877533
167_1,54.4190504851236,42.79476590930656,0,0,2.78618360557069,0,0,0,97.21381639443015,0
169_1,9.548752570519587,83.1820121832927,0,6.853517801021035,0.415717445166869,0,0,0,92.73076475381228,6.853517801021035
169_10,17.877811726645582,70.35130165489319,0,2.65446350803943,9.11642311042295,0,0,0,88.22911338153878,2.65446350803943
169_11,69.9921838102689,27.80326401873727,0,0,2.20455217099503,0,0,0,97.79544782900616,0
169_2,7.17842472461232,92.8215752753878,0,0,0,0,0,0,100.00000000000011,0
169_3,22.4673613205121,76.8067142426363,0,0,0.725924436850158,0,0,0,99.2740755631484,0
169_4,30.522542289301697,69.47745771069896,0,0,0,0,0,0,100.00000000000065,0
169_5,11.4455557652387,87.61753049965145,0,0.936913735110953,0,0,0,0,99.06308626489015,0.936913735110953
169_6,17.6761276541586,77.630639654245,0,4.69323269159467,0,0,0,0,95.30676730840361,4.69323269159467
169_7,1.8370222995938033,90.04117273204122,0,2.3880184586476543,5.7337865097129,0,0,0,91.87819503163502,2.3880184586476543
169_8,0.898953243401242,62.209218958538436,1.3236121375233,0.738189519197891,34.8300261413403,0,0,0,63.10817220193968,2.061801656721191
169_9,2.461793790194309,72.1604315054275,0.885139340294585,0,24.4926353640825,0,0,0,74.6222252956218,0.885139340294585
170_1,41.6811290300327,47.39884393063572,0,0.33109385131127,9.94330017796298,0.645633010056976,0,0,89.07997296066841,0.33109385131127
170_2,37.4927306552747,42.187280369324355,0.453111003927513,0.947839867704816,18.9190381037692,0,0,0,79.68001102459905,1.400950871632329
170_3,21.35961472612167,19.92091281632083,0.828427203340219,0.661084908265495,56.1599085416356,1.07005180431445,0,0,41.2805275424425,1.489512111605714
